label,youtube_id,time_start,time_end,split,is_cc
air drumming,Y9_0R4VABt0,21,31,train,0
air drumming,YbtkM1zQ8CI,36,46,train,0
air drumming,Yc9gG-QQx2w,0,10,train,0
air drumming,YcNXIZ0og1w,0,10,train,0
air drumming,YcoC4lDIrPU,6,16,train,0
air drumming,YCyFxoF-Q9c,6,16,train,0
air drumming,YgUI7jJ54LM,134,144,train,0
air drumming,yI0J-CH64ik,1,11,train,0
air drumming,YKmAAg5vuUg,18,28,train,0
air drumming,ymjMmmUWrlw,1,11,train,0
air drumming,ymKLyVLJ9nU,8,18,train,0
air drumming,ysad7GcPFbo,84,94,train,0
air drumming,yukL-hcJoZQ,1,11,train,0
air drumming,yuRPWCsuZ7k,2,12,train,0
air drumming,z-MimljOFjQ,48,58,train,0
air drumming,z3eOdxD9OMA,36,46,train,0
air drumming,z4vVHVu-OeY,6,16,train,0
air drumming,ZBYA0zkD_yQ,11,21,train,1
air drumming,zCskcPjUVvg,1,11,train,0
air drumming,Zdajc4w_SSo,64,74,train,0
air drumming,zgtsaXQHZCQ,0,10,train,0
air drumming,zJouoMMdjj4,2,12,train,0
air drumming,zKfQuE1Cky4,0,10,train,0
air drumming,zkkemlp6zUQ,0,10,train,0
air drumming,zMf9qbBRw8w,9,19,train,0
air drumming,zrsvBIOqSnE,11,21,train,0
air drumming,zsChU-Y8tuM,12,22,train,0
air drumming,zT_0q5Tf-ns,0,10,train,0
air drumming,Zv_3WVKyQ3k,279,289,train,0
air drumming,ZxmBV4GbdD0,14,24,train,0
air drumming,ZxZrnLcJ4QU,21,31,train,0
air drumming,Zxztcizo0NM,4,14,train,0
air drumming,ZZTB1SPRQSg,7,17,train,0
air drumming,Z_4nLBX8N1w,19,29,train,0
air drumming,_9SlRyQ2Aio,192,202,train,0
air drumming,_axE99QAhe8,26,36,train,0
air drumming,_dbcJuKJQNs,40,50,train,0
air drumming,_DBoa58Pzb4,185,195,train,0
air drumming,_EKBiWK_AFg,23,33,train,0
air drumming,_GQytBQLCtE,33,43,train,0
air drumming,_lQsYpklt5c,41,51,train,0
air drumming,_m883MdWzbo,16,26,train,0
air drumming,_Qp-U65RgK0,12,22,train,0
air drumming,_RoedGck1pA,59,69,train,0
air drumming,_tjWwEc3iMU,189,199,train,0
air drumming,_V6KWhXcTOQ,103,113,train,0
air drumming,_wSslwn5Xuc,127,137,train,0
answering questions,-en4qGdlPiQ,161,171,train,0
answering questions,-g3JhkJRVY4,333,343,train,0
answering questions,-Qh18sFtZD8,166,176,train,0
answering questions,-QSdD4yZMNU,329,339,train,0
answering questions,-riqtn_niK8,2,12,train,0
answering questions,0heRujNYUAw,12,22,train,0
answering questions,0hiu7IaIWds,30,40,train,0
answering questions,1a-1JWfZODM,585,595,train,0
answering questions,1lzpjFf3KN4,482,492,train,0
answering questions,2FDPZm3_ID8,3,13,train,0
answering questions,2K0bqbK1PWU,324,334,train,0
answering questions,2TcJ9pjrNCo,931,941,train,0
answering questions,2wG3dRYonNA,75,85,train,0
answering questions,3_UbJ2bCq0A,1040,1050,train,0
answering questions,52kQfr25NXw,1,11,train,0
answering questions,52oamnB8PFc,4,14,train,0
answering questions,52_chUI9Yew,13,23,train,0
answering questions,5J1VA-S1vL4,2002,2012,train,0
answering questions,5JxdV8u3H9U,3,13,train,0
answering questions,5RXoJuyt5sM,103,113,train,0
answering questions,5VhaxuZTVfQ,930,940,train,0
answering questions,6Am-TQ0OeFU,138,148,train,0
answering questions,6AsOhq1EXWI,846,856,train,0
answering questions,6GQQo-Zw2hw,580,590,train,0
answering questions,79CsWzgZI58,33,43,train,0
answering questions,7c9qpf-hZg8,55,65,train,0
answering questions,7scGpjeIzk8,2062,2072,train,0
answering questions,8hYoYEHAk-c,3,13,train,0
answering questions,8U2KQAagdbc,1,11,train,0
answering questions,8WG7U7ibCzg,119,129,train,0
answering questions,9F5eHKqWq2o,1,11,train,0
answering questions,9Fju0PFV1io,53,63,train,0
answering questions,9FtQnxIo5zE,0,10,train,0
answering questions,9vVYprRNhQc,1,11,train,0
answering questions,9vVZQhUVyH8,73,83,train,0
answering questions,aA0_BotSnAc,564,574,train,0
answering questions,aAb0IgFFT7k,121,131,train,0
answering questions,aAOaOLiRL_Y,106,116,train,0
answering questions,aAslxY5VtgI,33,43,train,0
answering questions,AM6ea8PwYjo,1493,1503,train,0
answering questions,anI9am076Lc,43,53,train,0
answering questions,ANWy77ag6Yk,158,168,train,0
answering questions,AqCV6J27onY,484,494,train,0
answering questions,AqqdInErsMs,3576,3586,train,0
answering questions,AqVyP5BkEsA,2,12,train,0
answering questions,aRgC4ZEpu0A,3113,3123,train,0
answering questions,AwWTKpuIeDY,1,11,train,0
answering questions,AY-v_D6_sfM,0,10,train,0
answering questions,AY6U_Po-hTU,354,364,train,0
answering questions,AYENUvhyB7I,82,92,train,0
answering questions,AYKMQWpzBio,195,205,train,0
answering questions,b7Dhkk5VqKs,73,83,train,0
answering questions,brnELnuFaL8,300,310,train,0
answering questions,brsk-6mq8IM,177,187,train,0
answering questions,br_rgE6Y3zU,124,134,train,0
answering questions,bThmUwhSGSE,3,13,train,0
answering questions,bTWTK_APtA0,9,19,train,0
answering questions,c099c8gRYnk,49,59,train,1
answering questions,c0exXJNmDfU,1464,1474,train,0
answering questions,c1Isf821kwk,7,17,train,0
answering questions,c6-XJzwugj0,1,11,train,0
answering questions,c6P3-dWLYI4,31,41,train,0
answering questions,c6p4josLwMY,295,305,train,0
answering questions,c6SvmUzVDqs,360,370,train,0
answering questions,c6ytAWmSDsI,1,11,train,0
answering questions,c7Ehff6ig1I,1,11,train,0
answering questions,cHWKjv_2d5s,3,13,train,0
answering questions,CSK7zxuD7Do,229,239,train,0
answering questions,cSX-L1mjFtA,21,31,train,0
answering questions,D2Q1xLn9W14,156,166,train,0
answering questions,D2XJHjUrheA,2,12,train,0
answering questions,D3Yx2g88zXo,54,64,train,0
answering questions,DnAMWSCGsHQ,0,10,train,0
answering questions,DnN8aO2JRqY,3,13,train,0
answering questions,do7L4o6G9n8,37,47,train,0
answering questions,doqBvEd4wE4,470,480,train,0
answering questions,dovbKWGqf0Y,13,23,train,0
answering questions,doyGVCWeD-4,7,17,train,0
answering questions,dp9h7Z3cbSw,1074,1084,train,0
answering questions,dpErHw5IhAs,63,73,train,0
answering questions,dpog0HSArZ8,317,327,train,0
answering questions,dpq8pP_suso,90,100,train,0
answering questions,DW1sbqTI2ug,270,280,train,0
answering questions,DXNlj-CZefs,98,108,train,0
answering questions,E1OWM3VMoqA,24,34,train,0
answering questions,E1PLujTA6uQ,705,715,train,0
answering questions,e7vWHnvreH4,43,53,train,0
answering questions,EOv87AQtnp4,79,89,train,0
answering questions,EPdTARymA60,111,121,train,0
answering questions,EPJEn0zkmmA,587,597,train,0
answering questions,EUlMKT8SYQA,23,33,train,0
answering questions,F11LyB766ug,3,13,train,0
answering questions,F1hd9HdB1NQ,28,38,train,0
answering questions,F1pwGvxEHz4,562,572,train,0
answering questions,F1QJqrJ7KVI,206,216,train,0
answering questions,F1UUPzTlnrI,1,11,train,0
answering questions,F1x3DquuQwc,3,13,train,0
answering questions,f83_VpTz-_g,43,53,train,0
answering questions,f8j8PoaClqs,143,153,train,0
answering questions,f8LAi-a-vCU,243,253,train,0
answering questions,f9NqOl-Z7n8,504,514,train,0
answering questions,FCPV0Deh898,252,262,train,0
answering questions,FDkaPZC8DTk,118,128,train,0
answering questions,FDMMQeiZpRM,21,31,train,0
answering questions,FDTlQfGb9SY,10,20,train,0
answering questions,FtxU4Q020Zo,5,15,train,0
answering questions,fY8i-uIM6w8,31,41,train,0
answering questions,fZIhSUrxO8E,14,24,train,0
answering questions,fzn_NAIh7Po,13,23,train,0
answering questions,fzVmTKui8a0,4,14,train,0
answering questions,GuHLIB9k_XU,441,451,train,0
answering questions,GuLcUQA3Gbk,159,169,train,0
answering questions,GvbPohYmmXM,97,107,train,0
answering questions,GvSEvPbrhVQ,89,99,train,0
answering questions,GvW0qcIZ9Qw,4,14,train,0
answering questions,H205zhi_o60,23,33,train,0
answering questions,hgBN1aGyPgk,2,12,train,0
answering questions,hgI_veGwrPw,395,405,train,0
answering questions,HiSEh0eW2Lk,8,18,train,0
answering questions,Hn4ioSpRvvc,290,300,train,0
answering questions,HndJP9JYaf0,1475,1485,train,0
answering questions,HnDkJax9vV0,278,288,train,0
answering questions,HnJcTu6tkLk,12,22,train,0
answering questions,HnpXaVeSMPY,150,160,train,0
answering questions,HnsGdSYJvzY,44,54,train,0
answering questions,Hv3vbDm83zg,153,163,train,0
answering questions,Hv5AS4pxHGs,60,70,train,0
answering questions,Hv9WDNtClXU,2,12,train,0
answering questions,Hvu5TpQbRQg,37,47,train,0
answering questions,HvU9MzhneL0,56,66,train,0
answering questions,hXuBRYCyOco,31,41,train,0
answering questions,hYCNLo4zOX8,1,11,train,0
answering questions,hYsjBWt3K8Q,28,38,train,0
answering questions,hZAlH1FY-GA,123,133,train,0
answering questions,iBLWch6ue5M,4,14,train,0
answering questions,IBOd6hEn518,2,12,train,0
answering questions,ii_9Yeh-3K0,594,604,train,0
answering questions,InKImlxeGqM,39,49,train,0
answering questions,IPaHkx-D9NA,81,91,train,0
answering questions,IPhiPubQIZk,9,19,train,0
answering questions,IPiVhvobc3s,631,641,train,0
answering questions,IR6zSEHPxUc,9,19,train,0
answering questions,IRtcacWm0l0,78,88,train,0
answering questions,IvaFyQCw-7Q,26,36,train,0
answering questions,J2dzhDsOn4k,181,191,train,0
answering questions,j533YTwUZuk,4,14,train,0
answering questions,j6ogVLOLQug,25,35,train,0
answering questions,j6RVFV3vQdE,989,999,train,0
answering questions,jdWkrz10BA0,813,823,train,0
answering questions,jnt6jtbmMQU,31,41,train,0
answering questions,jntYRSUOs7I,235,245,train,0
answering questions,jnxOHFjYEYI,1,11,train,0
answering questions,joeN4CFJLGM,85,95,train,1
answering questions,johwlNiSwxU,483,493,train,0
answering questions,joN638dhLfk,21,31,train,0
answering questions,joN6_IGDa0U,2,12,train,0
answering questions,Jt-ac6pstmM,39,49,train,0
answering questions,Jt0MqAvkTgs,660,670,train,0
answering questions,Jt14GR8BnKw,16,26,train,0
answering questions,JtfEXHQoyCQ,2,12,train,0
answering questions,JtqJ9ykPDY4,173,183,train,0
answering questions,JtRjLQqqmPQ,12,22,train,0
answering questions,Ka0X8UZ1dwk,113,123,train,0
answering questions,Kayxih0yOVQ,264,274,train,0
answering questions,kKB5u7nJT9c,77,87,train,0
answering questions,kKcmle7_pl8,30,40,train,0
answering questions,kKRc2aXzQyM,2,12,train,0
answering questions,KqnkhKZGr6s,193,203,train,0
answering questions,ksBsgZOeC3I,46,56,train,0
answering questions,ksGEiSgqA_E,4,14,train,0
answering questions,ksiA2U7ClV8,25,35,train,0
answering questions,ktHzfiGcqZc,181,191,train,0
answering questions,ktYRoTTTGPA,99,109,train,0
answering questions,l6gNfe-yphI,82,92,train,0
answering questions,lrxOUIQSpDI,360,370,train,0
answering questions,lsjK07FUihM,271,281,train,0
answering questions,lsXX0qTqxug,1,11,train,0
answering questions,LWuc8b-L3xo,402,412,train,0
answering questions,LXApxm76Pbw,93,103,train,0
answering questions,m9QF7EOPxXE,3,13,train,0
answering questions,MBfQ0u6xoug,157,167,train,0
answering questions,MBneef2CUog,150,160,train,0
answering questions,ml1VUoY6FBo,120,130,train,0
answering questions,mlxw_Djy2hA,15,25,train,0
answering questions,MVKSrt65Dq4,314,324,train,0
answering questions,naK3lb-jd8I,111,121,train,0
answering questions,nD2hyy8XbyY,1153,1163,train,0
answering questions,np5yT3SHhZ0,1930,1940,train,0
answering questions,NpdDgASNANc,6,16,train,0
answering questions,NpuOPISunag,94,104,train,0
answering questions,NqC6aKUBsqQ,1312,1322,train,0
answering questions,NqIKJuUoTck,4,14,train,0
answering questions,NqOKJ2wBu90,92,102,train,0
answering questions,NqZB1x9evj0,191,201,train,0
answering questions,ny_4DKE5_AI,25,35,train,0
answering questions,nZ-UlC_uGr4,349,359,train,0
answering questions,nzLo3YDvI5c,123,133,train,0
answering questions,nzm4FepH3xY,176,186,train,0
answering questions,nZn2EH6tryw,66,76,train,0
answering questions,nzNsp2v5AtI,1541,1551,train,0
answering questions,nzvPTO8zovg,790,800,train,0
answering questions,ow8L5UcNhjw,188,198,train,0
answering questions,oxXBMtV_RwE,71,81,train,0
answering questions,oyKbgbgoaQA,432,442,train,0
answering questions,p7e-3nt-RDM,1597,1607,train,0
answering questions,PBkeoLMlp9I,242,252,train,0
answering questions,PG08f1ntwDY,73,83,train,0
answering questions,PG62t7e9jYY,18,28,train,0
answering questions,PHB0F8yn6C4,2151,2161,train,0
answering questions,PHJuqaplhjc,87,97,train,0
answering questions,PHPtyFuKNyU,2,12,train,0
answering questions,pmCLhlaHYDw,258,268,train,0
answering questions,PrcqH-LW6CA,638,648,train,0
answering questions,Qa7zviBNSUM,1,11,train,0
answering questions,QaerDdfepNw,221,231,train,0
answering questions,QahgSZQxK3o,216,226,train,1
answering questions,Qan5dcnpS08,27,37,train,0
answering questions,Qbbvzp1gaVc,3,13,train,0
answering questions,qlTrgs-Dv5M,0,10,train,0
answering questions,QphH1d7CMx4,9,19,train,0
answering questions,QpKX7WqN7KA,43,53,train,0
answering questions,qpWi5CuXzBg,81,91,train,0
answering questions,QqFfKT4SRN8,107,117,train,0
answering questions,r0zS_OZ8ZhA,433,443,train,0
answering questions,r5U8y79Rmu8,395,405,train,0
answering questions,rf4UQQyT87U,84,94,train,0
answering questions,rGck6KiZGu8,903,913,train,0
answering questions,rGEyjq4yxvA,758,768,train,0
answering questions,rGFDgsyhevk,57,67,train,0
answering questions,Rs9dPq8VAg0,0,10,train,0
answering questions,RtBeiwX3afY,113,123,train,0
answering questions,RtTwaIpdR4E,41,51,train,0
answering questions,RU7FeJOWfQw,16,26,train,0
answering questions,RVaYhzEBV3g,1134,1144,train,0
answering questions,RVd352iTOsk,0,10,train,0
answering questions,RVkia_VoZnQ,820,830,train,0
answering questions,rYnlHgqatn4,416,426,train,0
answering questions,rYpwZTbT3xQ,3,13,train,0
answering questions,SE28neoR_dw,8,18,train,0
answering questions,SLB5qNYg_jU,102,112,train,1
answering questions,SLGTKzVkUdE,1042,1052,train,0
answering questions,SLILI-TPD7A,120,130,train,0
answering questions,SLKsSDin4s4,83,93,train,0
answering questions,szDiWoA5u-Q,750,760,train,0
answering questions,SZjK1l5mXi4,56,66,train,0
answering questions,SZWOuiHrPOU,16,26,train,0
answering questions,tBKD1JSAT3w,2,12,train,0
answering questions,Ti05fVnSuJE,184,194,train,0
answering questions,Ti0cnQYcUFk,347,357,train,0
answering questions,TizRz-o3Xhw,150,160,train,0
answering questions,U-hseO3pvgk,22,32,train,0
answering questions,U-X3RtC7i2g,0,10,train,0
answering questions,U-XHK3Cr0Ic,1279,1289,train,0
answering questions,U6iYTM0Filo,782,792,train,0
answering questions,U6pfmjUbMZ0,19,29,train,0
answering questions,U7MHmDL3Aro,0,10,train,0
answering questions,uD-EstuiiCY,109,119,train,0
answering questions,uD8COE7htsE,184,194,train,0
answering questions,ujtC5eYwi7Y,56,66,train,0
answering questions,UO5xBqxGdbE,30,40,train,0
answering questions,UO82rYpSV68,791,801,train,0
answering questions,UPC3yX1fe7A,68,78,train,0
answering questions,UPcnS8KLTYk,231,241,train,0
answering questions,UPtgE1IOXX4,107,117,train,0
answering questions,UPUDQyxclGA,327,337,train,0
answering questions,urVqBAlp2ek,1229,1239,train,0
answering questions,U_ksJKoZ_hw,1,11,train,0
answering questions,VkF7yvQcU8Q,16,26,train,0
answering questions,vmaqAbQHBFw,626,636,train,0
answering questions,v_ayGU3U2co,269,279,train,0
answering questions,wcsNzaCmUWA,475,485,train,0
answering questions,wdb6JQkJHXs,122,132,train,0
answering questions,wdeKxgMDClw,202,212,train,0
answering questions,wdj6csWuYoE,10,20,train,0
answering questions,wdO2jVzgwdM,27,37,train,0
answering questions,wdWztGjpOOI,9,19,train,0
answering questions,wTek7fyYsG8,174,184,train,0
answering questions,wTnHcvKCdKs,105,115,train,0
answering questions,wu1Yfbm798w,133,143,train,0
answering questions,wuk7tW8kHJc,15,25,train,0
answering questions,wumM_akjHJY,2,12,train,0
answering questions,wuupQgMIlgk,8,18,train,0
answering questions,wUUqxKCkb7o,75,85,train,0
answering questions,wvP2MSqKR1c,8,18,train,0
answering questions,wXrNaRuL_oY,374,384,train,0
answering questions,x5qUvRP6mOg,282,292,train,0
answering questions,x5rvt2Bg0Mg,35,45,train,0
answering questions,x6YQRFek6T0,570,580,train,0
answering questions,x8K-nbLMPjg,109,119,train,0
answering questions,x8PaI_qSnBc,54,64,train,0
answering questions,X9yUQ9WsoRA,462,472,train,0
answering questions,XApPId5-5sw,107,117,train,1
answering questions,XHHB7dUgt4c,16,26,train,0
answering questions,xoLrXVGkJZA,4,14,train,0
answering questions,Xx1WJFYUI7I,331,341,train,0
answering questions,Xxu3rAX9Hh4,275,285,train,0
answering questions,XyFY7UjnHpw,898,908,train,0
answering questions,XyP3UAFdj6o,440,450,train,0
answering questions,X_mz5as7oNw,1016,1026,train,0
answering questions,yzVgXdpfVzw,33,43,train,0
answering questions,z57vsyfWTqo,32,42,train,0
answering questions,z6D-jroEZ74,13,23,train,0
answering questions,z6HJ-dPQ_6M,28,38,train,0
answering questions,zeQKU2L173M,88,98,train,0
answering questions,zeRtkwHLJKw,0,10,train,0
answering questions,zfctK3ENr8s,35,45,train,0
answering questions,Zm4Q_5r_PUU,25,35,train,0
answering questions,ZMB2iriHrbo,139,149,train,0
answering questions,ZmgwNtI7Gb0,164,174,train,0
answering questions,ZMJXTDCbX_4,21,31,train,0
answering questions,ZmxTKch8SEU,30,40,train,0
answering questions,ZnqyK2jaQSg,0,10,train,0
answering questions,ZOV6VoGhx6E,192,202,train,0
answering questions,zpoveMbpISA,2,12,train,0
answering questions,ZR8MoqIGi5s,90,100,train,0
answering questions,ZScnk03mRd8,60,70,train,0
answering questions,ZSTEV9l2qT8,99,109,train,0
answering questions,ZTSgAHPqVHQ,0,10,train,0
answering questions,zvaolf6EzHo,247,257,train,0
answering questions,zvdzRkmIoIM,23,33,train,0
answering questions,zvfNBaODMQE,602,612,train,0
answering questions,zvNaQLmf8rU,51,61,train,0
answering questions,_5PV4fkZisA,139,149,train,0
answering questions,_5VCfqc1Q0Q,40,50,train,0
answering questions,_5W9Fxl_dFE,186,196,train,0
answering questions,_EfhVLCy3Y4,72,82,train,0
answering questions,_VaBR4wdZI0,16,26,train,0
answering questions,_VZSPmNqglE,14,24,train,0
applauding,0CC4dMLmupQ,1,11,train,0
applauding,0nd-Gc3HkmU,19,29,train,0
applauding,0Tq8uFakTbk,0,10,train,0
applauding,0XrsfW9ejfk,0,10,train,0
applauding,0YQrMye3BBY,0,10,train,0
applauding,1KJI7JyECJY,26,36,train,0
applauding,1UqN3hbK7x4,3,13,train,0
applauding,1WMulo84kBY,20,30,train,0
applauding,22lrrZEBECo,41,51,train,0
applauding,284joz_tEk0,7,17,train,0
applauding,2emrOciST7I,14,24,train,0
applauding,2WRlG2QgwqY,6,16,train,0
applauding,35N3UinIO0I,17,27,train,0
applauding,39VuPx7kf2s,14,24,train,0
applauding,3eRBnnDS16Y,4,14,train,0
applauding,3Flrv_1Ovq0,3,13,train,0
applauding,3HKWdOYXJoc,21,31,train,0
applauding,3jU0KZ40paY,36,46,train,0
applauding,3s7LCMg-Sio,4,14,train,0
applauding,3We7SRnsOc8,232,242,train,0
applauding,47PiOyyVXwU,80,90,train,0
applauding,48mWTjhS_Bo,4,14,train,0
applauding,4V2gq3XHgKk,1,11,train,0
applauding,5kn7uID3UKI,4,14,train,0
applauding,5vu13nFLj-I,0,10,train,0
applauding,5WiGsNc9yyU,20,30,train,0
applauding,66eT7t0ts-U,46,56,train,0
applauding,6AsQ9jHohQU,34,44,train,0
applauding,6AzvvbC1IKk,0,10,train,0
applauding,6UFETi7dahU,4,14,train,0
applauding,6wBsi8OyYBY,14,24,train,0
applauding,7nVnrwdE75k,43,53,train,0
applauding,88e5n2xBPiA,61,71,train,0
applauding,8hSxmUKwyak,2,12,train,0
applauding,95UBPjOjqFQ,0,10,train,0
applauding,9IRpWN9uaoE,3,13,train,0
applauding,9wgl-WHRHvg,2,12,train,0
applauding,9wS6y1iwsk4,190,200,train,0
applauding,9XWPFVz-yoY,8,18,train,0
applauding,9z4z881YMQE,8,18,train,0
applauding,a37g2qScXHs,40,50,train,0
applauding,aEXhZIVrAwc,3,13,train,0
applauding,AHrhK327SDQ,3,13,train,0
applauding,AJ4rpVEb324,11,21,train,0
applauding,AUpo8x-nXBs,17,27,train,0
applauding,Az8xvtcKQoA,1,11,train,0
applauding,b1PoIrw_yvg,0,10,train,0
applauding,B2QzbrNM0VU,1393,1403,train,0
applauding,B6L5pXIBkvQ,10,20,train,0
applauding,B7Sod6n0qEY,22,32,train,0
applauding,b8-1GuJ6fo0,3,13,train,0
applauding,BaXq851Rj7c,9,19,train,0
applauding,BHZ-s9HrsfU,15,25,train,0
applauding,BNtblbQtSIA,35,45,train,0
applauding,brBw6cFwock,49,59,train,0
applauding,bsrciTVLsHs,36,46,train,0
applauding,bw8XBIsgIgM,25,35,train,0
applauding,bX3KmVN89Co,2,12,train,0
applauding,C4ORI2yv3rw,29,39,train,0
applauding,C9xK3ICrMZg,0,10,train,0
applauding,ccUSiWKDkuo,11,21,train,0
applauding,cfZ5hg5Kt60,4,14,train,0
applauding,CIgCL7dtlRI,137,147,train,0
applauding,cKJHac_ftPU,23,33,train,0
applauding,cQNoqDFbgKM,6,16,train,0
applauding,Cza7XnyTzLo,15,25,train,0
applauding,D3x5H6sx3pQ,32,42,train,0
applauding,Dd4Rn8pWG2Q,3,13,train,0
applauding,DdA4JI94RAY,98,108,train,0
applauding,DeTEUCBIMuQ,12,22,train,0
applauding,DF6VdsgaAEA,1,11,train,0
applauding,Dk4kNH45A_M,8,18,train,0
applauding,dNNTGNwiUYI,225,235,train,0
applauding,DUNRT6xMk-Q,72,82,train,0
applauding,E14-2TmbCD8,2,12,train,0
applauding,e24p-4W3TiU,11,21,train,0
applauding,EQ0-naTehNg,0,10,train,0
applauding,ER-TfBNpgug,44,54,train,0
applauding,esuDv1aSTU4,13,23,train,0
applauding,ExNoiNIQaVU,8,18,train,0
applauding,f8sViEax5YA,47,57,train,1
applauding,fdmxXGW7TRk,11,21,train,0
applauding,FgCz-Hp8fdY,2101,2111,train,0
applauding,FHnBWP6CXbY,6,16,train,0
applauding,FLCQVWrOfkQ,7,17,train,0
applauding,Fpke4M0i2R0,1,11,train,0
applauding,FUVlz6TQVvE,30,40,train,0
applauding,fXmpgxslerg,0,10,train,0
applauding,Fyf_fB0TUEQ,9,19,train,0
applauding,GBG55ZwGS-Y,1,11,train,0
applauding,GCm8RU9kO8c,62,72,train,0
applauding,GhbVLB3YNho,16,26,train,0
applauding,GIinVGzryo4,45,55,train,0
applauding,GriCgOQHOyI,1,11,train,0
applauding,GspvllpVl2I,1,11,train,0
applauding,GtCHBqvcPcM,57,67,train,0
applauding,gtJ7s7CTZuI,0,10,train,0
applauding,GtKXCqe-AQQ,551,561,train,0
applauding,gwmAnMqalxk,18,28,train,0
applauding,GX8mV9RQiaE,2,12,train,0
applauding,GxZIwTZbCkY,15,25,train,0
applauding,gZMYcK5G9zI,5,15,train,0
applauding,h0u1iUXoGp8,22,32,train,0
applauding,H10PczAt2Fk,1,11,train,0
applauding,HBkndg3Yu8g,112,122,train,0
applauding,Hfa1LcjIMNQ,316,326,train,0
applauding,hfP2bjbuuFg,60,70,train,0
applauding,hJAAWuJjRzk,39,49,train,0
applauding,Hma6vPE3Inw,3,13,train,0
applauding,hPUKSptJ6rA,0,10,train,0
applauding,I1jBjRmKzrY,289,299,train,0
applauding,I299Hky1p0s,1,11,train,0
applauding,I2tdzfK7_JI,3,13,train,0
applauding,I8j_EP0Hhbk,0,10,train,0
applauding,IAu1afBnuag,45,55,train,0
applauding,Ie-XvIb_TNQ,135,145,train,0
applauding,IeiJxyQp_dc,132,142,train,0
applauding,ifJ-Dp1MJi0,21,31,train,0
applauding,IHD9CBoZei0,2,12,train,0
applauding,II61MYVtjC4,2,12,train,0
applauding,ijVce-o7dro,44,54,train,0
applauding,ImC57D_pRQE,433,443,train,0
applauding,iW_5sgPu0JA,5,15,train,0
applauding,J1f4fUX6eVQ,46,56,train,0
applauding,j3Enh64ZdHU,1,11,train,0
applauding,JKBwx1jfRzA,2,12,train,0
applauding,jme3CDjvau0,162,172,train,0
applauding,JPmZZ4EggZ0,16,26,train,0
applauding,JRs9CmjWlfI,0,10,train,0
applauding,J_jtpqeicKA,4,14,train,0
applauding,k1jZzrxTp0c,42,52,train,0
applauding,kbTTj7TMkpM,2,12,train,0
applauding,kSdEs3eprME,2,12,train,0
applauding,kX_BrkZgYns,2,12,train,0
applauding,kymfWr-9Vzk,4,14,train,0
applauding,KZG5JkD9C5Q,1,11,train,0
applauding,L6zGxOncNBw,0,10,train,0
applauding,lJ8sJPDgZDA,4,14,train,0
applauding,lNPDvwrfC2I,1,11,train,0
applauding,LQdTIj-nXOI,15,25,train,0
applauding,LqH6pfpqBNo,5,15,train,0
applauding,m2dsxe1khCE,13,23,train,0
applauding,m5G9kaeJShw,23,33,train,0
applauding,M9d4wHKmhmg,32,42,train,0
applauding,MEJBAV_vE5k,0,10,train,0
applauding,MHzHUpZSQ3M,150,160,train,0
applauding,Mj-QZdQZV-c,3,13,train,0
applauding,MJae5kIFLxE,2,12,train,0
applauding,MjK1qr2Ua6s,78,88,train,0
applauding,mJM4fYE55Hs,29,39,train,0
applauding,MLVwRfrmKOs,1,11,train,0
applauding,MrzI3X3Hvts,2,12,train,0
applauding,MxzS1eZ8LkA,123,133,train,0
applauding,n0h0e77F0RQ,7,17,train,0
applauding,N5DJyLavi84,0,10,train,0
applauding,NA7bFEMVzwE,0,10,train,0
applauding,ncsfgIsG6fw,46,56,train,0
applauding,nD4APmpBbIc,4,14,train,0
applauding,NDThI9M9FfE,16,26,train,0
